Aðalland 5;Aðallandi 5;0020;0050;Fossvogsskóli;5-Háaleiti
Aðalland 9;Aðallandi 9;0020;0090;Fossvogsskóli;5-Háaleiti
Aðalland 8;Aðallandi 8;0020;0080;Fossvogsskóli;5-Háaleiti
Aðalland 6;Aðallandi 6;0020;0060;Fossvogsskóli;5-Háaleiti
Aðalland 4;Aðallandi 4;0020;0040;Fossvogsskóli;5-Háaleiti
Aðalland 3;Aðallandi 3;0020;0030;Fossvogsskóli;5-Háaleiti
Aðalland 2;Aðallandi 2;0020;0020;Fossvogsskóli;5-Háaleiti
Aðalland 19;Aðallandi 19;0020;0190;Fossvogsskóli;5-Háaleiti
Aðalland 18;Aðallandi 18;0020;0180;Fossvogsskóli;5-Háaleiti
Aðalland 17;Aðallandi 17;0020;0170;Fossvogsskóli;5-Háaleiti
Aðalland 16;Aðallandi 16;0020;0160;Fossvogsskóli;5-Háaleiti
Aðalland 15;Aðallandi 15;0020;0150;Fossvogsskóli;5-Háaleiti
Aðalland 13;Aðallandi 13;0020;0130;Fossvogsskóli;5-Háaleiti
Aðalland 12;Aðallandi 12;0020;0120;Fossvogsskóli;5-Háaleiti
Aðalland 11;Aðallandi 11;0020;0110;Fossvogsskóli;5-Háaleiti
Aðalland 10;Aðallandi 10;0020;0100;Fossvogsskóli;5-Háaleiti
Aðalland 1;Aðallandi 1;0020;0010;Fossvogsskóli;5-Háaleiti
Aðalland 7;Aðallandi 7;0020;0070;Fossvogsskóli;5-Háaleiti
Aðalland 14;Aðallandi 14;0020;0140;Fossvogsskóli;5-Háaleiti
Aðalstræti 9;Aðalstræti 9;0030;0090;Vesturbæjarskóli;1-Vesturbær
Aðalstræti 8;Aðalstræti 8;0030;0080;Vesturbæjarskóli;1-Vesturbær
Aðalstræti 7;Aðalstræti 7;0030;0070;Vesturbæjarskóli;1-Vesturbær
Aflagrandi 3;Aflagranda 3;0036;0030;Grandaskóli;1-Vesturbær
Aflagrandi 35;Aflagranda 35;0036;0350;Grandaskóli;1-Vesturbær
Aflagrandi 34;Aflagranda 34;0036;0340;Grandaskóli;1-Vesturbær
Aflagrandi 33;Aflagranda 33;0036;0330;Grandaskóli;1-Vesturbær
Aflagrandi 32;Aflagranda 32;0036;0320;Grandaskóli;1-Vesturbær
Aflagrandi 36;Aflagranda 36;0036;0360;Grandaskóli;1-Vesturbær
Aflagrandi 30;Aflagranda 30;0036;0300;Grandaskóli;1-Vesturbær
Aflagrandi 29;Aflagranda 29;0036;0290;Grandaskóli;1-Vesturbær
Aflagrandi 28;Aflagranda 28;0036;0280;Grandaskóli;1-Vesturbær
Aflagrandi 27;Aflagranda 27;0036;0270;Grandaskóli;1-Vesturbær
Aflagrandi 31;Aflagranda 31;0036;0310;Grandaskóli;1-Vesturbær
Aflagrandi 37;Aflagranda 37;0036;0370;Grandaskóli;1-Vesturbær
Aflagrandi 38;Aflagranda 38;0036;0380;Grandaskóli;1-Vesturbær
Aflagrandi 39;Aflagranda 39;0036;0390;Grandaskóli;1-Vesturbær
Aflagrandi 40;Aflagranda 40;0036;0400;Grandaskóli;1-Vesturbær
Aflagrandi 9;Aflagranda 9;0036;0090;Grandaskóli;1-Vesturbær
Aflagrandi 26;Aflagranda 26;0036;0260;Grandaskóli;1-Vesturbær
Aflagrandi 8;Aflagranda 8;0036;0080;Grandaskóli;1-Vesturbær
Aflagrandi 5;Aflagranda 5;0036;0050;Grandaskóli;1-Vesturbær
Aflagrandi 6;Aflagranda 6;0036;0060;Grandaskóli;1-Vesturbær
Aflagrandi 43;Aflagranda 43;0036;0430;Grandaskóli;1-Vesturbær
Aflagrandi 41;Aflagranda 41;0036;0410;Grandaskóli;1-Vesturbær
Aflagrandi 4;Aflagranda 4;0036;0040;Grandaskóli;1-Vesturbær
Aflagrandi 12;Aflagranda 12;0036;0120;Grandaskóli;1-Vesturbær
Aflagrandi 25;Aflagranda 25;0036;0250;Grandaskóli;1-Vesturbær
Aflagrandi 7;Aflagranda 7;0036;0070;Grandaskóli;1-Vesturbær
Aflagrandi 1;Aflagranda 1;0036;0010;Grandaskóli;1-Vesturbær
Aflagrandi 11;Aflagranda 11;0036;0110;Grandaskóli;1-Vesturbær
Aflagrandi 13;Aflagranda 13;0036;0130;Grandaskóli;1-Vesturbær
Aflagrandi 14;Aflagranda 14;0036;0140;Grandaskóli;1-Vesturbær
Aflagrandi 15;Aflagranda 15;0036;0150;Grandaskóli;1-Vesturbær
Aflagrandi 16;Aflagranda 16;0036;0160;Grandaskóli;1-Vesturbær
Aflagrandi 23;Aflagranda 23;0036;0230;Grandaskóli;1-Vesturbær
Aflagrandi 18;Aflagranda 18;0036;0180;Grandaskóli;1-Vesturbær
Aflagrandi 19;Aflagranda 19;0036;0190;Grandaskóli;1-Vesturbær
Aflagrandi 2;Aflagranda 2;0036;0020;Grandaskóli;1-Vesturbær
Aflagrandi 20;Aflagranda 20;0036;0200;Grandaskóli;1-Vesturbær
Aflagrandi 21;Aflagranda 21;0036;0210;Grandaskóli;1-Vesturbær
Aflagrandi 22;Aflagranda 22;0036;0220;Grandaskóli;1-Vesturbær
Aflagrandi 17;Aflagranda 17;0036;0170;Grandaskóli;1-Vesturbær
Aflagrandi 10;Aflagranda 10;0036;0100;Grandaskóli;1-Vesturbær
Aflagrandi 24;Aflagranda 24;0036;0240;Grandaskóli;1-Vesturbær
Akraland 3;Akralandi 3;0040;0030;Fossvogsskóli;5-Háaleiti
Akraland 1;Akralandi 1;0040;0010;Fossvogsskóli;5-Háaleiti
Akrasel 31;Akraseli 31;0050;0310;Ölduselsskóli;6-Breiðholt
Akrasel 30;Akraseli 30;0050;0300;Ölduselsskóli;6-Breiðholt
Akrasel 3;Akraseli 3;0050;0030;Ölduselsskóli;6-Breiðholt
Akrasel 29;Akraseli 29;0050;0290;Ölduselsskóli;6-Breiðholt
Akrasel 28;Akraseli 28;0050;0280;Ölduselsskóli;6-Breiðholt
Akrasel 26;Akraseli 26;0050;0260;Ölduselsskóli;6-Breiðholt
Akrasel 24;Akraseli 24;0050;0240;Ölduselsskóli;6-Breiðholt
Akrasel 32;Akraseli 32;0050;0320;Ölduselsskóli;6-Breiðholt
Akrasel 7;Akraseli 7;0050;0070;Ölduselsskóli;6-Breiðholt
Akrasel 27;Akraseli 27;0050;0270;Ölduselsskóli;6-Breiðholt
Akrasel 33;Akraseli 33;0050;0330;Ölduselsskóli;6-Breiðholt
Akrasel 34;Akraseli 34;0050;0340;Ölduselsskóli;6-Breiðholt
Akrasel 35;Akraseli 35;0050;0350;Ölduselsskóli;6-Breiðholt
Akrasel 37;Akraseli 37;0050;0370;Ölduselsskóli;6-Breiðholt
Akrasel 39;Akraseli 39;0050;0390;Ölduselsskóli;6-Breiðholt
Akrasel 4;Akraseli 4;0050;0040;Ölduselsskóli;6-Breiðholt
Akrasel 6;Akraseli 6;0050;0060;Ölduselsskóli;6-Breiðholt
Akrasel 23;Akraseli 23;0050;0230;Ölduselsskóli;6-Breiðholt
Akrasel 8;Akraseli 8;0050;0080;Ölduselsskóli;6-Breiðholt
Akrasel 9;Akraseli 9;0050;0090;Ölduselsskóli;6-Breiðholt
Akrasel 5;Akraseli 5;0050;0050;Ölduselsskóli;6-Breiðholt
Akrasel 13;Akraseli 13;0050;0130;Ölduselsskóli;6-Breiðholt
Akrasel 25;Akraseli 25;0050;0250;Ölduselsskóli;6-Breiðholt
Akrasel 10;Akraseli 10;0050;0100;Ölduselsskóli;6-Breiðholt
Akrasel 22;Akraseli 22;0050;0220;Ölduselsskóli;6-Breiðholt
Akrasel 12;Akraseli 12;0050;0120;Ölduselsskóli;6-Breiðholt
Akrasel 1;Akraseli 1;0050;0010;Ölduselsskóli;6-Breiðholt
Akrasel 14;Akraseli 14;0050;0140;Ölduselsskóli;6-Breiðholt
Akrasel 15;Akraseli 15;0050;0150;Ölduselsskóli;6-Breiðholt
Akrasel 16;Akraseli 16;0050;0160;Ölduselsskóli;6-Breiðholt
Akrasel 17;Akraseli 17;0050;0170;Ölduselsskóli;6-Breiðholt
Akrasel 18;Akraseli 18;0050;0180;Ölduselsskóli;6-Breiðholt
Akrasel 19;Akraseli 19;0050;0190;Ölduselsskóli;6-Breiðholt
Akrasel 2;Akraseli 2;0050;0020;Ölduselsskóli;6-Breiðholt
Akrasel 20;Akraseli 20;0050;0200;Ölduselsskóli;6-Breiðholt
Akrasel 21;Akraseli 21;0050;0210;Ölduselsskóli;6-Breiðholt
Akrasel 11;Akraseli 11;0050;0110;Ölduselsskóli;6-Breiðholt
Akurgerði 41;Akurgerði 41;0070;0410;Breiðagerðisskóli;5-Háaleiti
Akurgerði 40;Akurgerði 40;0070;0400;Breiðagerðisskóli;5-Háaleiti
Akurgerði 4;Akurgerði 4;0070;0040;Breiðagerðisskóli;5-Háaleiti
Akurgerði 39;Akurgerði 39;0070;0390;Breiðagerðisskóli;5-Háaleiti
Akurgerði 38;Akurgerði 38;0070;0380;Breiðagerðisskóli;5-Háaleiti
Akurgerði 37;Akurgerði 37;0070;0370;Breiðagerðisskóli;5-Háaleiti
Akurgerði 36;Akurgerði 36;0070;0360;Breiðagerðisskóli;5-Háaleiti
Akurgerði 35;Akurgerði 35;0070;0350;Breiðagerðisskóli;5-Háaleiti
Akurgerði 34;Akurgerði 34;0070;0340;Breiðagerðisskóli;5-Háaleiti
Akurgerði 33;Akurgerði 33;0070;0330;Breiðagerðisskóli;5-Háaleiti
Akurgerði 42;Akurgerði 42;0070;0420;Breiðagerðisskóli;5-Háaleiti
Akurgerði 31;Akurgerði 31;0070;0310;Breiðagerðisskóli;5-Háaleiti
Akurgerði 62;Akurgerði 62;0070;0620;Breiðagerðisskóli;5-Háaleiti
Akurgerði 32;Akurgerði 32;0070;0320;Breiðagerðisskóli;5-Háaleiti
Akurgerði 44;Akurgerði 44;0070;0440;Breiðagerðisskóli;5-Háaleiti
Akurgerði 46;Akurgerði 46;0070;0460;Breiðagerðisskóli;5-Háaleiti
Akurgerði 48;Akurgerði 48;0070;0480;Breiðagerðisskóli;5-Háaleiti
Akurgerði 5;Akurgerði 5;0070;0050;Breiðagerðisskóli;5-Háaleiti
Akurgerði 50;Akurgerði 50;0070;0500;Breiðagerðisskóli;5-Háaleiti
Akurgerði 52;Akurgerði 52;0070;0520;Breiðagerðisskóli;5-Háaleiti
Akurgerði 56;Akurgerði 56;0070;0560;Breiðagerðisskóli;5-Háaleiti
Akurgerði 60;Akurgerði 60;0070;0600;Breiðagerðisskóli;5-Háaleiti
Akurgerði 64;Akurgerði 64;0070;0640;Breiðagerðisskóli;5-Háaleiti
Akurgerði 54;Akurgerði 54;0070;0540;Breiðagerðisskóli;5-Háaleiti
Akurgerði 7;Akurgerði 7;0070;0070;Breiðagerðisskóli;5-Háaleiti
Akurgerði 30;Akurgerði 30;0070;0300;Breiðagerðisskóli;5-Háaleiti
Akurgerði 8;Akurgerði 8;0070;0080;Breiðagerðisskóli;5-Háaleiti
Akurgerði 9;Akurgerði 9;0070;0090;Breiðagerðisskóli;5-Háaleiti
Akurgerði 6;Akurgerði 6;0070;0060;Breiðagerðisskóli;5-Háaleiti
Akurgerði 17;Akurgerði 17;0070;0170;Breiðagerðisskóli;5-Háaleiti
Akurgerði 3;Akurgerði 3;0070;0030;Breiðagerðisskóli;5-Háaleiti
Akurgerði 58;Akurgerði 58;0070;0580;Breiðagerðisskóli;5-Háaleiti
Akurgerði 1;Akurgerði 1;0070;0010;Breiðagerðisskóli;5-Háaleiti
Akurgerði 10;Akurgerði 10;0070;0100;Breiðagerðisskóli;5-Háaleiti
Akurgerði 11;Akurgerði 11;0070;0110;Breiðagerðisskóli;5-Háaleiti
Akurgerði 12;Akurgerði 12;0070;0120;Breiðagerðisskóli;5-Háaleiti
Akurgerði 13;Akurgerði 13;0070;0130;Breiðagerðisskóli;5-Háaleiti
Akurgerði 14;Akurgerði 14;0070;0140;Breiðagerðisskóli;5-Háaleiti
Akurgerði 16;Akurgerði 16;0070;0160;Breiðagerðisskóli;5-Háaleiti
Akurgerði 18;Akurgerði 18;0070;0180;Breiðagerðisskóli;5-Háaleiti
Akurgerði 19;Akurgerði 19;0070;0190;Breiðagerðisskóli;5-Háaleiti
Akurgerði 25;Akurgerði 25;0070;0250;Breiðagerðisskóli;5-Háaleiti
Akurgerði 20;Akurgerði 20;0070;0200;Breiðagerðisskóli;5-Háaleiti
Akurgerði 21;Akurgerði 21;0070;0210;Breiðagerðisskóli;5-Háaleiti
Akurgerði 22;Akurgerði 22;0070;0220;Breiðagerðisskóli;5-Háaleiti
Akurgerði 23;Akurgerði 23;0070;0230;Breiðagerðisskóli;5-Háaleiti
Akurgerði 24;Akurgerði 24;0070;0240;Breiðagerðisskóli;5-Háaleiti
Akurgerði 2;Akurgerði 2;0070;0020;Breiðagerðisskóli;5-Háaleiti
Akurgerði 15;Akurgerði 15;0070;0150;Breiðagerðisskóli;5-Háaleiti
Akurgerði 26;Akurgerði 26;0070;0260;Breiðagerðisskóli;5-Háaleiti
Akurgerði 27;Akurgerði 27;0070;0270;Breiðagerðisskóli;5-Háaleiti
Akurgerði 28;Akurgerði 28;0070;0280;Breiðagerðisskóli;5-Háaleiti
Akurgerði 29;Akurgerði 29;0070;0290;Breiðagerðisskóli;5-Háaleiti
Álagrandi 12;Álagranda 12;0090;0120;Grandaskóli;1-Vesturbær
Álagrandi 10;Álagranda 10;0090;0100;Grandaskóli;1-Vesturbær
Álagrandi 27;Álagranda 27;0090;0270;Grandaskóli;1-Vesturbær
Álagrandi 4;Álagranda 4;0090;0040;Grandaskóli;1-Vesturbær
Álagrandi 14;Álagranda 14;0090;0140;Grandaskóli;1-Vesturbær
Álagrandi 2;Álagranda 2;0090;0020;Grandaskóli;1-Vesturbær
Álagrandi 8;Álagranda 8;0090;0080;Grandaskóli;1-Vesturbær
Álagrandi 23;Álagranda 23;0090;0230;Grandaskóli;1-Vesturbær
Álagrandi 16;Álagranda 16;0090;0160;Grandaskóli;1-Vesturbær
Álagrandi 24;Álagranda 24;0090;0240;Grandaskóli;1-Vesturbær
Álagrandi 22;Álagranda 22;0090;0220;Grandaskóli;1-Vesturbær
Álagrandi 20;Álagranda 20;0090;0200;Grandaskóli;1-Vesturbær
Álagrandi 18;Álagranda 18;0090;0180;Grandaskóli;1-Vesturbær
Álagrandi 25;Álagranda 25;0090;0250;Grandaskóli;1-Vesturbær
Álakvísl 7a;Álakvísl 7a;0094;0071;Ártúnsskóli;7-Árbær
Álakvísl 7b;Álakvísl 7b;0094;0072;Ártúnsskóli;7-Árbær
Álakvísl 94;Álakvísl 94;0094;0940;Ártúnsskóli;7-Árbær
Álakvísl 78;Álakvísl 78;0094;0780;Ártúnsskóli;7-Árbær
Álakvísl 84;Álakvísl 84;0094;0840;Ártúnsskóli;7-Árbær
Álakvísl 7c;Álakvísl 7c;0094;0073;Ártúnsskóli;7-Árbær
Álakvísl 7d;Álakvísl 7d;0094;0074;Ártúnsskóli;7-Árbær
Álakvísl 8;Álakvísl 8;0094;0080;Ártúnsskóli;7-Árbær
Álakvísl 80;Álakvísl 80;0094;0800;Ártúnsskóli;7-Árbær
Álakvísl 82;Álakvísl 82;0094;0820;Ártúnsskóli;7-Árbær
Álakvísl 86;Álakvísl 86;0094;0860;Ártúnsskóli;7-Árbær
Álakvísl 9;Álakvísl 9;0094;0090;Ártúnsskóli;7-Árbær
Álakvísl 92;Álakvísl 92;0094;0920;Ártúnsskóli;7-Árbær
Álakvísl 76;Álakvísl 76;0094;0760;Ártúnsskóli;7-Árbær
Álakvísl 96;Álakvísl 96;0094;0960;Ártúnsskóli;7-Árbær
Álakvísl 98;Álakvísl 98;0094;0980;Ártúnsskóli;7-Árbær
Álakvísl 1;Álakvísl 1;0094;0010;Ártúnsskóli;7-Árbær
Álakvísl 10;Álakvísl 10;0094;0100;Ártúnsskóli;7-Árbær
Álakvísl 57;Álakvísl 57;0094;0570;Ártúnsskóli;7-Árbær
Álakvísl 90;Álakvísl 90;0094;0900;Ártúnsskóli;7-Árbær
Álakvísl 61;Álakvísl 61;0094;0610;Ártúnsskóli;7-Árbær
Álakvísl 50;Álakvísl 50;0094;0500;Ártúnsskóli;7-Árbær
Álakvísl 51;Álakvísl 51;0094;0510;Ártúnsskóli;7-Árbær
Álakvísl 52;Álakvísl 52;0094;0520;Ártúnsskóli;7-Árbær
Álakvísl 53;Álakvísl 53;0094;0530;Ártúnsskóli;7-Árbær
Álakvísl 54;Álakvísl 54;0094;0540;Ártúnsskóli;7-Árbær
Álakvísl 55;Álakvísl 55;0094;0550;Ártúnsskóli;7-Árbær
Álakvísl 56;Álakvísl 56;0094;0560;Ártúnsskóli;7-Árbær
Álakvísl 11;Álakvísl 11;0094;0110;Ártúnsskóli;7-Árbær
Álakvísl 58;Álakvísl 58;0094;0580;Ártúnsskóli;7-Árbær
Álakvísl 100;Álakvísl 100;0094;1000;Ártúnsskóli;7-Árbær
Álakvísl 59;Álakvísl 59;0094;0590;Ártúnsskóli;7-Árbær
Álakvísl 60;Álakvísl 60;0094;0600;Ártúnsskóli;7-Árbær
Álakvísl 74;Álakvísl 74;0094;0740;Ártúnsskóli;7-Árbær
Álakvísl 62;Álakvísl 62;0094;0620;Ártúnsskóli;7-Árbær
Álakvísl 63;Álakvísl 63;0094;0630;Ártúnsskóli;7-Árbær
Álakvísl 64;Álakvísl 64;0094;0640;Ártúnsskóli;7-Árbær
Álakvísl 65;Álakvísl 65;0094;0650;Ártúnsskóli;7-Árbær
Álakvísl 66;Álakvísl 66;0094;0660;Ártúnsskóli;7-Árbær
Álakvísl 67;Álakvísl 67;0094;0670;Ártúnsskóli;7-Árbær
Álakvísl 68;Álakvísl 68;0094;0680;Ártúnsskóli;7-Árbær
Álakvísl 69;Álakvísl 69;0094;0690;Ártúnsskóli;7-Árbær
Álakvísl 70;Álakvísl 70;0094;0700;Ártúnsskóli;7-Árbær
Álakvísl 71;Álakvísl 71;0094;0710;Ártúnsskóli;7-Árbær
Álakvísl 72;Álakvísl 72;0094;0720;Ártúnsskóli;7-Árbær
Álakvísl 6;Álakvísl 6;0094;0060;Ártúnsskóli;7-Árbær
Álakvísl 27;Álakvísl 27;0094;0270;Ártúnsskóli;7-Árbær
Álakvísl 106;Álakvísl 106;0094;1060;Ártúnsskóli;7-Árbær
Álakvísl 33;Álakvísl 33;0094;0330;Ártúnsskóli;7-Árbær
Álakvísl 32;Álakvísl 32;0094;0320;Ártúnsskóli;7-Árbær
Álakvísl 31;Álakvísl 31;0094;0310;Ártúnsskóli;7-Árbær
Álakvísl 30;Álakvísl 30;0094;0300;Ártúnsskóli;7-Árbær
Álakvísl 3;Álakvísl 3;0094;0030;Ártúnsskóli;7-Árbær
Álakvísl 5;Álakvísl 5;0094;0050;Ártúnsskóli;7-Árbær
Álakvísl 35;Álakvísl 35;0094;0350;Ártúnsskóli;7-Árbær
Álakvísl 28;Álakvísl 28;0094;0280;Ártúnsskóli;7-Árbær
Álakvísl 36;Álakvísl 36;0094;0360;Ártúnsskóli;7-Árbær
Álakvísl 26;Álakvísl 26;0094;0260;Ártúnsskóli;7-Árbær
Álakvísl 25;Álakvísl 25;0094;0250;Ártúnsskóli;7-Árbær
Álakvísl 24;Álakvísl 24;0094;0240;Ártúnsskóli;7-Árbær
Álakvísl 23;Álakvísl 23;0094;0230;Ártúnsskóli;7-Árbær
Álakvísl 22;Álakvísl 22;0094;0220;Ártúnsskóli;7-Árbær
Álakvísl 21;Álakvísl 21;0094;0210;Ártúnsskóli;7-Árbær
Álakvísl 20;Álakvísl 20;0094;0200;Ártúnsskóli;7-Árbær
Álakvísl 29;Álakvísl 29;0094;0290;Ártúnsskóli;7-Árbær
Álakvísl 43;Álakvísl 43;0094;0430;Ártúnsskóli;7-Árbær
Álakvísl 116;Álakvísl 116;0094;1160;Ártúnsskóli;7-Árbær
Álakvísl 118;Álakvísl 118;0094;1180;Ártúnsskóli;7-Árbær
Álakvísl 46;Álakvísl 46;0094;0460;Ártúnsskóli;7-Árbær
Álakvísl 47;Álakvísl 47;0094;0470;Ártúnsskóli;7-Árbær
Álakvísl 48;Álakvísl 48;0094;0480;Ártúnsskóli;7-Árbær
Álakvísl 88;Álakvísl 88;0094;0880;Ártúnsskóli;7-Árbær
Álakvísl 49;Álakvísl 49;0094;0490;Ártúnsskóli;7-Árbær
Álakvísl 34;Álakvísl 34;0094;0340;Ártúnsskóli;7-Árbær
Álakvísl 44;Álakvísl 44;0094;0440;Ártúnsskóli;7-Árbær
Álakvísl 18;Álakvísl 18;0094;0180;Ártúnsskóli;7-Árbær
Álakvísl 42;Álakvísl 42;0094;0420;Ártúnsskóli;7-Árbær
Álakvísl 41;Álakvísl 41;0094;0410;Ártúnsskóli;7-Árbær
Álakvísl 40;Álakvísl 40;0094;0400;Ártúnsskóli;7-Árbær
Álakvísl 4;Álakvísl 4;0094;0040;Ártúnsskóli;7-Árbær
Álakvísl 39;Álakvísl 39;0094;0390;Ártúnsskóli;7-Árbær
Álakvísl 38;Álakvísl 38;0094;0380;Ártúnsskóli;7-Árbær
Álakvísl 37;Álakvísl 37;0094;0370;Ártúnsskóli;7-Árbær
Álakvísl 45;Álakvísl 45;0094;0450;Ártúnsskóli;7-Árbær
Álakvísl 13;Álakvísl 13;0094;0130;Ártúnsskóli;7-Árbær
Álakvísl 112;Álakvísl 112;0094;1120;Ártúnsskóli;7-Árbær
Álakvísl 2;Álakvísl 2;0094;0020;Ártúnsskóli;7-Árbær
Álakvísl 110;Álakvísl 110;0094;1100;Ártúnsskóli;7-Árbær
Álakvísl 19;Álakvísl 19;0094;0190;Ártúnsskóli;7-Árbær
Álakvísl 108;Álakvísl 108;0094;1080;Ártúnsskóli;7-Árbær
Álakvísl 104;Álakvísl 104;0094;1040;Ártúnsskóli;7-Árbær
Álakvísl 120;Álakvísl 120;0094;1200;Ártúnsskóli;7-Árbær
Álakvísl 122;Álakvísl 122;0094;1220;Ártúnsskóli;7-Árbær
Álakvísl 124;Álakvísl 124;0094;1240;Ártúnsskóli;7-Árbær
Álakvísl 12;Álakvísl 12;0094;0120;Ártúnsskóli;7-Árbær
Álakvísl 128;Álakvísl 128;0094;1280;Ártúnsskóli;7-Árbær
Álakvísl 130;Álakvísl 130;0094;1300;Ártúnsskóli;7-Árbær
Álakvísl 132;Álakvísl 132;0094;1320;Ártúnsskóli;7-Árbær
Álakvísl 134;Álakvísl 134;0094;1340;Ártúnsskóli;7-Árbær
Álakvísl 136;Álakvísl 136;0094;1360;Ártúnsskóli;7-Árbær
Álakvísl 14;Álakvísl 14;0094;0140;Ártúnsskóli;7-Árbær
Álakvísl 15;Álakvísl 15;0094;0150;Ártúnsskóli;7-Árbær
Álakvísl 16;Álakvísl 16;0094;0160;Ártúnsskóli;7-Árbær
Álakvísl 17;Álakvísl 17;0094;0170;Ártúnsskóli;7-Árbær
Álakvísl 102;Álakvísl 102;0094;1020;Ártúnsskóli;7-Árbær
Álakvísl 126;Álakvísl 126;0094;1260;Ártúnsskóli;7-Árbær
Áland 13;Álandi 13;0096;0130;Fossvogsskóli;5-Háaleiti
Áland 7;Álandi 7;0096;0070;Fossvogsskóli;5-Háaleiti
Áland 1;Álandi 1;0096;0010;Fossvogsskóli;5-Háaleiti
Áland 11;Álandi 11;0096;0110;Fossvogsskóli;5-Háaleiti
Áland 15;Álandi 15;0096;0150;Fossvogsskóli;5-Háaleiti
Áland 5;Álandi 5;0096;0050;Fossvogsskóli;5-Háaleiti
Áland 3;Álandi 3;0096;0030;Fossvogsskóli;5-Háaleiti
Áland 9;Álandi 9;0096;0090;Fossvogsskóli;5-Háaleiti
Álfaborgir 7;Álfaborgum 7;0106;0070;Borgaskóli;8-Grafarvogur
Álfaborgir 3;Álfaborgum 3;0106;0030;Borgaskóli;8-Grafarvogur
Álfaborgir 27;Álfaborgum 27;0106;0270;Borgaskóli;8-Grafarvogur
Álfaborgir 25;Álfaborgum 25;0106;0250;Borgaskóli;8-Grafarvogur
Álfaborgir 21;Álfaborgum 21;0106;0210;Borgaskóli;8-Grafarvogur
Álfaborgir 17;Álfaborgum 17;0106;0170;Borgaskóli;8-Grafarvogur
Álfaborgir 15;Álfaborgum 15;0106;0150;Borgaskóli;8-Grafarvogur
Álfaborgir 9;Álfaborgum 9;0106;0090;Borgaskóli;8-Grafarvogur
Álfaland 13;Álfalandi 13;0110;0130;Fossvogsskóli;5-Háaleiti
Álfaland 1;Álfalandi 1;0110;0010;Fossvogsskóli;5-Háaleiti
Álfaland 10;Álfalandi 10;0110;0100;Fossvogsskóli;5-Háaleiti
Álfaland 12;Álfalandi 12;0110;0120;Fossvogsskóli;5-Háaleiti
Álfaland 14;Álfalandi 14;0110;0140;Fossvogsskóli;5-Háaleiti
Álfaland 15;Álfalandi 15;0110;0150;Fossvogsskóli;5-Háaleiti
Álfaland 2;Álfalandi 2;0110;0020;Fossvogsskóli;5-Háaleiti
Álfaland 3;Álfalandi 3;0110;0030;Fossvogsskóli;5-Háaleiti
Álfaland 4;Álfalandi 4;0110;0040;Fossvogsskóli;5-Háaleiti
Álfaland 5;Álfalandi 5;0110;0050;Fossvogsskóli;5-Háaleiti
Álfaland 7;Álfalandi 7;0110;0070;Fossvogsskóli;5-Háaleiti
Álfaland 8;Álfalandi 8;0110;0080;Fossvogsskóli;5-Háaleiti
Álfaland 9;Álfalandi 9;0110;0090;Fossvogsskóli;5-Háaleiti
Álfaland 11;Álfalandi 11;0110;0110;Fossvogsskóli;5-Háaleiti
Álfheimar 42;Álfheimum 42;0120;0420;Langholtsskóli;4-Laugardalur
Álfheimar 6;Álfheimum 6;0120;0060;Langholtsskóli;4-Laugardalur
Álfheimar 38;Álfheimum 38;0120;0380;Langholtsskóli;4-Laugardalur
Álfheimar 40;Álfheimum 40;0120;0400;Langholtsskóli;4-Laugardalur
Álfheimar 18;Álfheimum 18;0120;0180;Langholtsskóli;4-Laugardalur
Álfheimar 44;Álfheimum 44;0120;0440;Langholtsskóli;4-Laugardalur
Álfheimar 46;Álfheimum 46;0120;0460;Langholtsskóli;4-Laugardalur
Álfheimar 48;Álfheimum 48;0120;0480;Langholtsskóli;4-Laugardalur
Álfheimar 5;Álfheimum 5;0120;0050;Langholtsskóli;4-Laugardalur
Álfheimar 50;Álfheimum 50;0120;0500;Langholtsskóli;4-Laugardalur
Álfheimar 52;Álfheimum 52;0120;0520;Langholtsskóli;4-Laugardalur
Álfheimar 54;Álfheimum 54;0120;0540;Langholtsskóli;4-Laugardalur
Álfheimar 4;Álfheimum 4;0120;0040;Langholtsskóli;4-Laugardalur
Álfheimar 58;Álfheimum 58;0120;0580;Langholtsskóli;4-Laugardalur
Álfheimar 34;Álfheimum 34;0120;0340;Langholtsskóli;4-Laugardalur
Álfheimar 60;Álfheimum 60;0120;0600;Langholtsskóli;4-Laugardalur
Álfheimar 62;Álfheimum 62;0120;0620;Langholtsskóli;4-Laugardalur
Álfheimar 64;Álfheimum 64;0120;0640;Langholtsskóli;4-Laugardalur
Álfheimar 66;Álfheimum 66;0120;0660;Langholtsskóli;4-Laugardalur
Álfheimar 68;Álfheimum 68;0120;0680;Langholtsskóli;4-Laugardalur
Álfheimar 7;Álfheimum 7;0120;0070;Langholtsskóli;4-Laugardalur
Álfheimar 70;Álfheimum 70;0120;0700;Langholtsskóli;4-Laugardalur
Álfheimar 72;Álfheimum 72;0120;0720;Langholtsskóli;4-Laugardalur
Álfheimar 8;Álfheimum 8;0120;0080;Langholtsskóli;4-Laugardalur
Álfheimar 9;Álfheimum 9;0120;0090;Langholtsskóli;4-Laugardalur
Álfheimar 56;Álfheimum 56;0120;0560;Langholtsskóli;4-Laugardalur
Álfheimar 24;Álfheimum 24;0120;0240;Langholtsskóli;4-Laugardalur
